	business_id	name	address	city	state	latitude	longitude	stars	review_count	is_open
9957	NVC1MFGTobWxYcuo_z7BGQ	"""Etna Restaurant & Wine Bar"""	"""11919 Mayfield Rd"""	Cleveland	OH	41.5087969	-81.59950090000001	4.0	51	1
9958	NCR20zyNvXPb3gYpZqAvbQ	"""bin 702"""	"""707 E Fremont St"""	Las Vegas	NV	36.167575	-115.13859599999999	4.0	182	1
9959	10NSeX03xC2th8-HGFq3sw	"""Chaya Japanese Cuisine"""	"""2032 Murray Ave"""	Pittsburgh	PA	40.4338841	-79.92313399999999	4.0	199	1
9960	MN-wdtlFj6jPApv3ojZSvg	"""Udo-Snack"""	"""Calwer Str. 23"""	Stuttgart	BW	48.776165999999996	9.174102	4.0	98	1
9961	bPh7M1vos_V-g8_s-eHaNA	"""Rebel Republic"""	"""3540 W Sahara Ave"""	Las Vegas	NV	36.1457065146	-115.18830379100001	4.0	229	1
9962	oa52t2Nfb7sOCqJE5M5hzg	"""Rock Lobster"""	"""2475 W Queen Creek Rd"""	Chandler	AZ	33.2611752	-111.88407250000002	4.0	327	1
9963	IALVdIEdp8n6aJed1hBGhg	"""Bosa Donuts"""	"""7444 E Mcdowell Rd"""	Scottsdale	AZ	33.466193	-111.91982900000001	4.0	197	1
9964	1ZnVfS-qP19upP_fwOhZsA	"""Big Wong Restaurant"""	"""5040 Spring Mountain Rd"""	Las Vegas	NV	36.126663	-115.20992	4.0	832	1
9965	QeFsIMcIFIJcOrpthYL8jg	"""Modavie"""	"""1 Rue Saint-Paul O"""	Montréal	QC	45.5055385928	-73.5539197549	4.0	381	1
9966	vhImhRvHgAsUnBvVcRYRkQ	"""The Beer Research Institute"""	"""1641 S Stapley Dr, Ste 104"""	Mesa	AZ	33.3846485	-111.80274550000001	4.0	306	1
9968	36jGZp7V0jLnPCYmRipUCg	"""Burger"""	"""94a Fountainbridge"""	Edinburgh	EDH	55.943626457600004	-3.2079125941	4.0	56	1
9969	JXTlt-mRrQoE2_gfijhp4g	"""Gangnam Street"""	"""4195 S Grand Canyon Dr, Ste 104"""	Las Vegas	NV	36.1132921182	-115.309718935	4.5	161	0
9970	i1QGBziAXxEWlofIe4gv1Q	"""Bea Taco Town"""	"""633 Smithfield St"""	Pittsburgh	PA	40.4424229	-79.99732309999999	4.0	83	1
9971	fZzgTEHDElm_R6gsYxmeBw	"""San Diego Bay Restaurant"""	"""9201 S Avenida Del Yaqui"""	Guadalupe	AZ	33.3631266	-111.9623774	4.0	84	1
9974	Xg5qEQiB-7L6kGJ5F4K3bQ	"""Little Miss BBQ"""	"""4301 E University Dr"""	Phoenix	AZ	33.421808	-111.989174	5.0	1463	1
9975	rIRzDHgiPPivvjfySMeGtA	"""Beyond Donuts & Cafe"""	"""8110 W Union Hills Dr, Ste 208"""	Glendale	AZ	33.6541198305	-112.23405705200001	4.5	115	1
9976	vLkKorA1gPS97Zj0_WKA0Q	"""Twist by Pierre Gagnaire"""	"""3752 Las Vegas Blvd S"""	Las Vegas	NV	36.1060800087	-115.17473673399999	4.5	268	1
9977	-igpUhnA1b5iUK6rfAtuPw	"""Oakmont Bakery"""	"""531 Allegheny Ave"""	Oakmont	PA	40.518257899999995	-79.843508	4.5	225	1
9978	cfuFIFZk4u7A48yn3y10Zw	"""The Uprooted Kitchen"""	"""3000 E Ray Rd, Bldg 6, Ste 105"""	Gilbert	AZ	33.321663199999996	-111.7262523	5.0	79	1
9979	zA6gnF5aPBGoOm6uIbKt-A	"""Yuzu No Hana"""	"""236 Adelaide Street W"""	Toronto	ON	43.648346200000006	-79.3883282	4.0	442	1
9980	WOAR-SoOlsGO1-mtxV8WzQ	"""French Corner Bakery & Patisserie"""	"""1224 Dundas Street  W, Unit 114"""	Mississauga	ON	43.5538645	-79.64577309999999	4.5	78	1
9982	aAYl1-tsvP9Kzs7YESi8Rg	"""Electric Mud BBQ"""	"""5 Brock Avenue"""	Toronto	ON	43.6420637	-79.4324	4.0	227	1
9983	6Zogn4PXnK-ODBiRy5iz7Q	"""Sugar Bee's Bakery"""	"""7835 S Rainbow Blvd, Ste 10"""	Las Vegas	NV	36.0455304455	-115.24402655700001	4.5	100	1
9985	dm6sO_Y8JdKTE1ZM955yug	"""Chada Thai & Wine"""	"""3400 S Jones Blvd, Ste 11A"""	Las Vegas	NV	36.1273748593	-115.22417105	4.5	423	1
9986	ceK2VvPlxPBPo1evXOlD7g	"""Naan and Kabob"""	"""1801 Lawrence Avenue E"""	Scarborough	ON	43.742424	-79.305327	4.0	53	1
9987	oOGLDf2rzeCPS7UQ8hhPlQ	"""SU&BU"""	"""106 John Street, Unit B"""	Toronto	ON	43.647244799999996	-79.3901579	4.0	125	1
9989	QToLw4ijAdErQ906aqr5aw	"""Nemo Grille"""	"""36976 Detroit Rd"""	Avon	OH	41.4521407	-82.0347739	4.5	91	1
9990	yz3JQk5Lqbin8mtNfDcy_w	"""Bar Bianco"""	"""609 E Adams St"""	Phoenix	AZ	33.449375599999996	-112.0661305	4.5	74	1
9991	bfg4i-aq1rzc3M6mmPIU5Q	"""Fire and Brimstone"""	"""3000 E Ray Rd"""	Gilbert	AZ	33.321663199999996	-111.7262523	4.5	74	1
9993	CElwRv4CtK56NljAuCwepw	"""Babbo Italian Eatery"""	"""6855 N 16th St"""	Phoenix	AZ	33.537514	-112.047195	4.0	263	1
9996	wUrnir4yQj4Lnta-jdqqxQ	"""Taza 21"""	"""1827 Murray Ave"""	Pittsburgh	PA	40.436363799999995	-79.922875	4.5	54	0
9998	vm32IZRNM_u9ZkQ8btHtFA	"""Hubee D's"""	"""815 Providence Rd"""	Charlotte	NC	35.1979911	-80.8262151	4.0	53	1
9999	USbeHpw9-zMtGct92LtJYg	"""Venezia's New York Style Pizzeria"""	"""5057 E McKellips Rd"""	Mesa	AZ	33.451295	-111.72046599999999	4.0	174	1
10002	RHO331ipxuIYqvmn__Sxwg	"""Proof"""	"""10600 E Crescent Moon Dr"""	Scottsdale	AZ	33.731835	-111.852751	4.0	166	1
10003	0ctFHE8o7A0_oDnaW7WrsA	"""The Rodeside Grill"""	"""6317 Rostad Cir"""	Windsor	WI	43.193601	-89.339602	4.0	52	1
10004	WB7346WSdkTHvtHfWPilaA	"""Be Coffee + Food + Stuff"""	"""214 E Roosevelt St"""	Phoenix	AZ	33.4589658497	-112.070489136	4.5	262	1
10005	on9Ex8TcopX9lU0JQsuiuQ	"""Ichifuku"""	"""1925 Rue Sainte-Catherine O"""	Montréal	QC	45.4926098	-73.5809537	4.0	78	1
10006	sSEeW-U4N5TxalS58zuGrA	"""Jacks Place"""	"""544 Nevada Hwy"""	Boulder City	NV	35.9770240784	-114.838294983	4.0	75	1
10010	ewmTwsZqCHH2gvCeDKz0dw	"""Poke Express"""	"""655 W Craig Rd, Ste 118"""	North Las Vegas	NV	36.238245974899996	-115.150921382	5.0	494	1
10011	pt7p4klGicvPZe04mhhVGQ	"""Lucky's Pizza"""	"""6630 W Cactus Rd, Ste B108"""	Glendale	AZ	33.5969936	-112.20066740000001	4.5	80	1
10013	cz1rt787SUMvCDq1tRpHrw	"""DAVIDsTEA"""	"""278A Queen Street W"""	Toronto	ON	43.649221999999995	-79.3949696	4.0	65	1
10014	jvnMR2D-YVtnQWCP4PN_kw	"""Chloe's Corner"""	"""15215 N Kierland Blvd, Ste 190"""	Scottsdale	AZ	33.6244671692	-111.927910236	4.0	200	1
10018	tb7LN9t_SaI_6wGu1dHR2g	"""The Keg Steakhouse + Bar"""	"""927 Dixon Road"""	Rexdale	ON	43.6866825	-79.59652059999999	4.0	101	1
10019	yNFKeZrEvQBt9bbUUNyZSg	"""The Dogs"""	"""110 Hanover Street"""	Edinburgh	EDH	55.9545302	-3.1980785	4.0	166	1
10020	TmAbrQoXslJsReCqLfwnXA	"""Pho Vegas"""	"""4251 W Sahara Ave"""	Las Vegas	NV	36.144003600000005	-115.19871429999999	4.0	81	1
10021	APRp233sygej2YesZtrgbQ	"""SNS Diner"""	"""1100 E Colton Ave"""	North Las Vegas	NV	36.22162	-115.126378	4.5	198	1
10022	d-wvSnFt6JAZBzqMiGpvyQ	"""Sauce Pizza & Wine"""	"""3400 E Sky Harbor Blvd"""	Phoenix	AZ	33.4358912122	-111.99785828600001	4.0	126	1
10023	67Dl9MQcSUNU0OqgsaFs_w	"""Pullano's Pizza & Wings"""	"""13848 N 51st Ave"""	Glendale	AZ	33.6116171606	-112.16847896600001	4.0	221	1
10024	ukAUNyzUcBA4Su8UKjaJKg	"""7 Numbers Restaurant"""	"""516 Eglinton Avenue W"""	Toronto	ON	43.7035217	-79.41370859999999	4.0	90	1
10025	ppT0Rbx0-_W0W8DqY2fPiA	"""Luigi's Pizza"""	"""8170 S Tryon St, Ste E, Whitehall Commons"""	Charlotte	NC	35.145859984699996	-80.93646418739999	4.0	123	1
10028	TysP7COEyCzMTOTjk_sYrA	"""Cerreta Fine Chocolates"""	"""5345 W Glendale Ave"""	Glendale	AZ	33.5381795	-112.1742534	4.0	96	1
10030	A5Xd85djipsW546Bq6qIYA	"""Sesame Garden"""	"""202 Shiloh St"""	Pittsburgh	PA	40.430520655	-80.0075236051	4.0	53	1
10032	wDfz8ap9xWzj46mtNDcT9A	"""Miguel's Restaurants"""	"""4252 Business Center Dr"""	Charlotte	NC	35.2420494	-80.9397745	4.0	229	1
10033	HAgPykErkXpPJlwOHbY01Q	"""J Gumbo's"""	"""700 S Gregory St, Ste D"""	Urbana	IL	40.106510899999996	-88.2218027	4.0	78	1
10034	_r-OvLO5wqncmsBCg3i0qw	"""Pomo Pizzeria Gilbert"""	"""366 N Gilbert Rd, Ste 106"""	Gilbert	AZ	33.356542	-111.790019	4.0	258	1
10035	nEyREad5GZd3RiEZA-Irpw	"""Dragonfly Cafe"""	"""10135 E Via Linda"""	Scottsdale	AZ	33.57344570000001	-111.8623938	4.0	73	0
10036	QlJztL2aGEXgejgi5JM9Xg	"""Tommy Bahama Restaurant | Bar | Store - Scottsdale"""	"""15205 North Kierland Boulevard, 100"""	Scottsdale	AZ	33.624639	-111.93033700000001	4.0	399	1
10037	b0vBgpjF77rItksUl3wEhg	"""Desert Rays Cafe"""	"""14891 N Northsight Blvd"""	Scottsdale	AZ	33.6205968	-111.8962679	4.0	86	0
10038	8xCiibfgqy-8xpCWEaguqg	"""The Keg Steakhouse + Bar - Place Ville Marie"""	"""5 Place Ville Marie"""	Montréal	QC	45.500546899999996	-73.56894	4.0	188	1
10040	j5nPiTwWEFr-VsePew7Sjg	"""Ichiza"""	"""4355 Spring Mountain Rd"""	Las Vegas	NV	36.125908	-115.19790400000001	4.0	1378	1
10041	h1SkCP4VoHG6tsA7EXViTA	"""JJ's Red Hots - Ballantyne"""	"""15105 John J Delaney Dr, Ste J"""	Charlotte	NC	35.053156200000004	-80.84712640000001	4.0	135	1
10042	dMGT_S059U8hzMWxdf90SQ	"""Hotel Gelato"""	"""532 Eglinton Avenue W"""	Toronto	ON	43.70357979999999	-79.41436540000001	4.0	56	1
10043	9DxJTxiTJQdWI85MahuWPg	"""Lotus Food"""	"""1649 Penn Ave"""	Pittsburgh	PA	40.449767	-79.986418	4.0	84	1
10046	Vsw36dEKpusmpwGsZH0pAg	"""Polka Dot Bake Shop"""	"""1730 E Woodlawn Rd, Ste H"""	Charlotte	NC	35.171681899999996	-80.846982	4.0	77	0
10049	d8lmIZIqmBC9oPM8y1dc7Q	"""Paco's Tacos & Tequila"""	"""6401 Morrison Blvd"""	Charlotte	NC	35.1562327392	-80.8308480317	4.0	510	1
10051	4f5-QS54R7zEqzKfF4Wfkw	"""Freshbox McDowell Mountain"""	"""10101 E Bell Rd, Ste 114"""	Scottsdale	AZ	33.639002500000004	-111.8645931	4.5	75	1
10054	wVc3g-YfyDvkOLDecpr4DA	"""Five Doors North"""	"""2088 Yonge Street"""	Toronto	ON	43.702215268900005	-79.397614373	4.0	95	1
10055	1dYpffQi3qdh-dkXF4LZBw	"""Burgatory"""	"""299 W Bridge St"""	Homestead	PA	40.407152793499996	-79.9177637822	4.0	267	1
10056	h1GpQF2iG3pvQ7DLTE2puw	"""Michael's Restaurant & Bar"""	"""19797 Detroit Rd"""	Rocky River	OH	41.4796775	-81.8407703	4.0	60	1
10057	rkAxZDtaYtUIvllAub0P6w	"""Avalon Meat Candy"""	"""9770 S Maryland Pkwy, Ste 1"""	Las Vegas	NV	36.0119105	-115.1361159	5.0	83	1
10059	m3uS5kwBVOwYarGbt98Gjg	"""Chick-fil-A"""	"""460 N Stephanie St"""	Henderson	NV	36.0576164913	-115.045751967	4.0	189	1
10060	L9pTWWAATj7HoLaRe6ZA1Q	"""Philly's Famous"""	"""1250 N Alma School Rd, Ste 31"""	Chandler	AZ	33.3227929	-111.85970259999998	4.5	347	1
10061	MSc5pybthcvHa0g_lg5wuQ	"""Dewey's Pizza"""	"""2194 Lee Rd"""	Cleveland Heights	OH	41.4999291	-81.5657594	4.5	131	1
10062	pBwOqgpkaDmFUDYX8cbnNQ	"""Tortas El Guero"""	"""2518 N 16th St"""	Phoenix	AZ	33.4753452	-112.0480392	4.5	163	1
10063	YiaOpyu4qx0x1nJC_G33TQ	"""Grimaldi's Pizzeria"""	"""7131 West Ray Rd, Ste 23"""	Chandler	AZ	33.3179223	-111.9655179	4.0	187	1
10066	ljLq8ZTLO52rzwsEeaWZKg	"""CheezHeadz"""	"""20283 N Lake Pleasant Rd, Ste 110"""	Peoria	AZ	33.6679775	-112.2781022	4.5	133	1
10068	uMkKv9SlKmpXZ_5ZkZGL4Q	"""Diana's Seafood Delight"""	"""2101 Lawrence Avenue E"""	Scarborough	ON	43.7460446	-79.29160990000001	4.0	55	1
10070	DLw9rK8Qb6l7ESgxtR47qQ	"""Ohana Hawaiian BBQ"""	"""4360 Blue Diamond Rd, Ste 107"""	Las Vegas	NV	36.03870560000001	-115.1986027	4.0	222	1
10071	-Q5b2LGivWP_ZBwSovGCRQ	"""Thoroughbred Food & Drink"""	"""304 Richmond Street W"""	Toronto	ON	43.6489494	-79.391628	4.5	102	1
10075	wZkjm9TGa7nXLYHxhIRO5w	"""California Sushi Burrito"""	"""4545 Spring Mountain Rd, Ste 101"""	Las Vegas	NV	36.1256356	-115.20248649999999	5.0	57	1
10076	5uMfIYovqfgk41abdfFegw	"""Jordan's Big Ten Pub"""	"""1330 Regent St"""	Madison	WI	43.0679737	-89.4082936	4.5	92	1
10077	gHoP4eJimaMltfUlp6EP4Q	"""Sammy's Woodfired Pizza and Grill"""	"""6500 W Sahara Ave"""	Las Vegas	NV	36.144469052	-115.23667195700001	4.0	290	1
10079	YTCCJ3ShO-zg0dlx1nk6dw	"""Morimoto"""	"""3799 Las Vegas Blvd S"""	Las Vegas	NV	36.102697	-115.169058	4.5	353	1
10080	y5bQlEMCMnYba9I5XRzlzA	"""Frank's New York Style Deli"""	"""2301 W Orange Dr"""	Phoenix	AZ	33.511905	-112.108625	4.5	86	1
10081	SgSVJWgMwFteYyz4OlHu9Q	"""Bambino's East Coast Pizzeria"""	"""2555 S Durango Dr"""	Las Vegas	NV	36.1422543574	-115.279423278	4.5	245	1
10082	qVVjbYR0LIfJuIIzgPMTuw	"""Firebirds Wood Fired Grill"""	"""6801 Northlake Mall Dr"""	Charlotte	NC	35.352548999999996	-80.85118100000001	4.0	156	1
10083	ePjHWTk1AzpYbuh4lFzhxg	"""Moroccan Paradise"""	"""1212 E Apache Blvd"""	Tempe	AZ	33.415242600000006	-111.9196665	4.0	128	1
10084	366FaRQ1MWEHBhaEKTcriQ	"""Spinato's Pizza"""	"""227 S Smith Rd"""	Tempe	AZ	33.4276	-111.89997	4.5	530	1
10085	QL1JuHoXQuQnDhbbxn6rAw	"""Sammy's Burger"""	"""525 N Estrella Pkwy, Ste 105"""	Goodyear	AZ	33.4522220717	-112.391678989	4.0	89	1
10089	egpDg61SdYbKWvCpPM7Nbg	"""Lappert's Ice Cream Shop"""	"""12 Ogden Ave"""	Las Vegas	NV	36.1731567812	-115.145197072	4.0	190	1
10090	3ohJ9WQLb5Cbb_j1zdJ-xg	"""Fabarnak Community Cafe and Catering"""	"""519 Church Street"""	Toronto	ON	43.6665099	-79.3808819	4.0	122	1
10091	SDaO5XUo3NIavCCnnl1lDA	"""Original Pancake House"""	"""4833 W Charleston Blvd"""	Las Vegas	NV	36.1588115	-115.2072854	4.0	78	0
10092	uBrszqceiTByo55osdyXwg	"""Uncle Sam's Sandwich Bar"""	"""225 Summit Park Dr"""	Pittsburgh	PA	40.4481313898	-80.17956838159999	4.0	70	1
10093	JgkfjCL1NfMBC_M_hax_3Q	"""Aloha Kitchen"""	"""4466 E Charleston Blvd"""	Las Vegas	NV	36.159283200000004	-115.078231	4.0	137	1
10094	QmVF3KJ07PsdroCFwOC_Ow	"""Chao Thai Restaurant"""	"""4550 S Maryland Pkwy, Ste 23"""	Las Vegas	NV	36.106792600000006	-115.1364723	4.0	179	1
10095	B89xU39A243rNNoQpcCKYA	"""Avery's Coffee Roasters"""	"""9440 W Sahara Ave, Ste 145"""	Las Vegas	NV	36.1455404	-115.30075910000001	4.5	181	1
10096	E58e6-o5SVlyaIRLVlOeCg	"""North 44 Restaurant"""	"""2537 Yonge Street"""	Toronto	ON	43.7130402	-79.3992905	4.0	83	1
10097	UUEipaG_KEtLc9YqgZxY7Q	"""Paletas Betty"""	"""425 S Mill Ave, Ste 109"""	Tempe	AZ	33.425664204099995	-111.93973834299999	4.0	117	1
10099	QReGruZEFxovIm9FJVa1kw	"""Zio Casual Italian"""	"""116 Middleton Dr"""	Charlotte	NC	35.197518	-80.82554499999999	4.0	103	1
10100	HudCKBs3crW5mjaD7Y89gQ	"""Sweet Flour Bake Shop"""	"""2352 Bloor Street W"""	Toronto	ON	43.650250299999996	-79.4812402	4.0	56	0
10102	Hv3iuAYsoF2FjH0ND9rIKg	"""Aj's Fine Foods"""	"""15031 N Thompson Peak Pkwy"""	Scottsdale	AZ	33.6220938744	-111.873084079	4.0	100	1
10103	rWvn5iE53sHqRXPyzWc0TQ	"""Uncle Tony's Pizza"""	"""7830 N 19th Ave"""	Phoenix	AZ	33.552894	-112.100054	4.0	78	1
10104	EpAXhhvS-8U9aG2LlAr5WA	"""Le Majestique"""	"""4105 Boulevard Saint-Laurent"""	Montréal	QC	45.517543599999996	-73.5802618	4.5	111	1
10106	t67GMPZ0cv_ItKlID-JFiQ	"""Banzo"""	"""2105 Sherman Ave"""	Madison	WI	43.1016722349	-89.36459541319999	4.5	286	1
10107	9cw870n3gsGikVoOT5YOYg	"""Pier 215"""	"""7060 S Durango Dr, Ste 101"""	Las Vegas	NV	36.0609228604	-115.277371824	4.5	429	1
10109	RbGsqfcW1f8MFo_aKvT8Vw	"""Hue Gourmet"""	"""66 S Dobson Rd, Ste 126"""	Mesa	AZ	33.4133505	-111.8759922	4.0	52	1
10111	EyhI_N2JvQQgBypBJAT3tw	"""ReBAR"""	"""1225 S Main St"""	Las Vegas	NV	36.156507104	-115.153554641	4.5	83	1
10113	lIEahf71RLPJ_rFBJ5fqzQ	"""Sala Modern Thai Kitchen & Bar"""	"""1262 Danforth Avenue"""	Toronto	ON	43.6819991223	-79.33073747899999	4.0	60	1
10114	kPZAxnfftxiBgTNMuY7z7w	"""Latea Era"""	"""3300 Midland Avenue, Unit 37"""	Scarborough	ON	43.806567	-79.288865	4.0	57	1
10115	vZLAmpN-hTI3GCT9hlHVUA	"""Carbone"""	"""3730 Las Vegas Blvd S"""	Las Vegas	NV	36.107199	-115.17698700000001	4.0	344	1
10116	QMI6A2H1N3SwKU69SiASJA	"""Couscous Express"""	"""1915 E McDowell Rd"""	Phoenix	AZ	33.4656279532	-112.040942945	4.5	140	0
10117	mVomtOMgBxbGvdPSaF2HjQ	"""Urban Cookies Bakeshop"""	"""2325 North 7th St"""	Phoenix	AZ	33.474169599999996	-112.0648051	4.5	434	1
10119	ec9mv9cUMObXqyh3yjgIbA	"""Walrus & The Pearl"""	"""915 N Central Ave"""	Phoenix	AZ	33.458382	-112.073555	4.5	53	1
10121	_bKlU11Ehew_wAntByYGRA	"""Chip+Malt"""	"""201 Main Street"""	Newmarket	ON	44.053262070699994	-79.4571837479	4.5	99	1
10122	KH9XgG2nt0G6bk8-NKkQQQ	"""Eastwind Sushi And Grill"""	"""58 W Buffalo St"""	Chandler	AZ	33.3042957408	-111.840548017	4.0	138	1
10123	CZKkoMlqu0N0zCFK-3T_Fg	"""Spoon"""	"""134 S Highland Ave"""	Pittsburgh	PA	40.4600439843	-79.9252199797	4.0	287	1
10124	0N2y8rNxbet6p4UIBWTOrw	"""King Gyros"""	"""4243 W Thunderbird Rd"""	Phoenix	AZ	33.61054179999999	-112.1485743	4.5	205	1
10125	xNnZ5ksBY1gwwTV2Btb4Ag	"""La Salle à Manger"""	"""1302 Avenue du Mont-Royal Est"""	Montréal	QC	45.5298189628	-73.57715809449999	4.0	92	1
10127	qWi9dNGo9D9I4F9RANc-6g	"""El Carnicero"""	"""16918 Detroit Ave"""	Lakewood	OH	41.485678	-81.815205	4.0	265	1
10130	JSG1qGBg_O07NuX1hwSIVw	"""Piece of Cake Desserts"""	"""1275 E Baseline, Ste 116"""	Gilbert	AZ	33.3780656	-111.8054825	4.5	62	1
10133	U4w80qGQ4NAWxUu6sc0vdg	"""Yo Waffle"""	"""143 S Higley Rd"""	Gilbert	AZ	33.34711	-111.719495	4.5	67	0
10134	aJR1iUWwNVBM692gq7adBA	"""The Wok Express"""	"""4835 E Greenway Rd"""	Phoenix	AZ	33.6249404335	-111.976185835	4.0	97	1
10135	ii_OxGUbtwd3S0RUW9OTvA	"""Ali Baba's Restaurant & Bakery"""	"""3502 W Greenway Rd, Ste 1"""	Phoenix	AZ	33.6256157	-112.13398980000001	4.0	85	0
10136	Fl2yDmC0B0TTVsNixxVXfA	"""The Emerson"""	"""1279 Bloor Street W"""	Toronto	ON	43.6583531	-79.4420032502	4.0	104	1
10139	stELNI9yN8wsgWWt0Im_kw	"""T.C. Eggington's"""	"""1660 S Alma School Rd, Ste 129"""	Mesa	AZ	33.3841971	-111.85936909999998	4.0	403	1
10141	3gcERaGF0OquFMr-SeVJ7w	"""Garrett Popcorn Shops"""	"""Miracle Mile Shops, 3663 Las Vegas Blvd S, Ste 50"""	Las Vegas	NV	36.1107901	-115.17141129999999	4.5	203	1
10143	GYbkinu-02gQwxBAdIuGAA	"""Creole Cajun Bistro"""	"""5070 S Gilbert Rd, Ste 400"""	Chandler	AZ	33.2325460466	-111.790776998	4.0	193	1
10144	lvuuyYZ-CzFrg1BLdV2OPw	"""Libre Mexican Cantina"""	"""11011 W Charleston Blvd"""	Las Vegas	NV	36.1569658	-115.3335939	4.0	333	1
10145	gTw6PENNGl68ZPUpYWP50A	"""Soyo Korean Barstaurant"""	"""7775 S Rainbow Blvd, Ste 105"""	Las Vegas	NV	36.0468023773	-115.244170725	4.0	819	1
10146	UWupVhvb1qWZh8rNowJliQ	"""Woods Restaurant & Bar"""	"""45 Colborne Street"""	Toronto	ON	43.6489963	-79.37503240000001	4.0	63	1
10147	VBhPgceaKWOXT71d3Jp38w	"""Soba"""	"""5847 Ellsworth Ave"""	Pittsburgh	PA	40.4571033	-79.92963449999999	4.0	279	1
10148	FjTihEfjgq9dm3IJ7S888Q	"""Local 1794"""	"""1794 Danforth Avenue"""	Toronto	ON	43.684431200000006	-79.3188251	4.0	82	1
10149	wRPPrmpvYowLHXmftrT5YA	"""Trader Joe's"""	"""2315 Summa Dr, Ste 100"""	Las Vegas	NV	36.1457670106	-115.335306837	4.0	130	1
10150	6-nEqEheFPDowGl_UXz71Q	"""Royal Coffee Bar"""	"""2502 E Camelback Rd, Ste 193"""	Phoenix	AZ	33.5103953	-112.02869229999999	4.5	73	1
10151	lCI3S_Tb16uW3TOk-wMizA	"""Tommy Pastrami"""	"""201 E Washington St, Ste 109"""	Phoenix	AZ	33.4473936983	-112.070768621	4.5	150	1
10152	2hUENHFcBIqop8-uWvrf6A	"""Galway Hooker"""	"""17044 Kenton Dr"""	Cornelius	NC	35.448316299999995	-80.8900046	4.0	126	1
10153	LnsAgGlvIPmc9eV_cMdU5w	"""Xola Mexican Food"""	"""2222A Queen Street  E"""	Toronto	ON	43.6725435	-79.28810940000001	4.0	56	1
10154	_FH3osvpPRnMv-K2u6ZM3w	"""Peppi's"""	"""927 Western Ave"""	Pittsburgh	PA	40.4516136	-80.01749609999999	4.5	98	1
10155	QUxzvPrcWSXCKtYcneXIVA	"""Rubio's"""	"""7290 W Lake Mead Blvd, Ste 3"""	Las Vegas	NV	36.1964872432	-115.250543237	4.5	99	1
10157	SSg2JXBC-H3-9I_sWW6MQA	"""Old El Paso Tamales"""	"""730 E Brown Rd, Ste 109"""	Mesa	AZ	33.4363934	-111.8153351	4.0	92	1
10158	mOMeDQB8NjdBTTzKtikAYg	"""The Roasting Company"""	"""1601 Montford Dr"""	Charlotte	NC	35.1708615	-80.8496225	4.0	274	1
10159	cPLwQxjBEp9wi-SnJqn5MQ	"""Whole Foods Market"""	"""19607 Detroit Rd"""	Rocky River	OH	41.478747	-81.8396403	4.0	58	1
10160	RBiJRcNC7NoDf-XYMFrCBg	"""Jean-Marc Chatellier's French Bakery"""	"""213 North Ave"""	Pittsburgh	PA	40.4812838	-79.97487890000001	4.5	139	1
10161	KUZc2Y9wOkrTp3ABSPEBKQ	"""Trader Joe's"""	"""6202 N Scottsdale Rd"""	Scottsdale	AZ	33.5294368	-111.9275797	4.5	120	1
10165	iWLNyADtZsORV58bttRrBQ	"""Pizza 216"""	"""401 Euclid Ave"""	Cleveland	OH	41.4998897413	-81.6902889773	4.0	111	1
10166	NPiLy71qqXzb45k9eQOgCQ	"""Maizie's Cafe & Bistro"""	"""4750 N Central Ave"""	Phoenix	AZ	33.507228000000005	-112.074762	4.0	383	0
10167	hvNl3caXRxpULvRNQ-GsFw	"""Mimi la Nuit"""	"""22 Rue Saint-Paul E"""	Montréal	QC	45.5059189543	-73.5534445159	4.0	55	1
10170	pdy6EAcJvZks1hKogxOj6Q	"""New Asian Kitchen"""	"""4231 W Bell Rd"""	Phoenix	AZ	33.6386934	-112.15099170000002	4.0	123	1
10171	vyV6gX8EAzKHo_wk0z9kxw	"""Feng Lz Habachi Sushi & Bar"""	"""1100 W Royalton Rd, Unit F"""	Broadview Heights	OH	41.3144329	-81.6864448	4.0	66	1
10175	OfLdWSqZ4HM_-B5khUtS8w	"""Olive Tree Market & Grill"""	"""1930 W Pinnacle Peak Rd, Ste 101"""	Phoenix	AZ	33.6988969	-112.1012916	4.5	157	1
10176	iMrIYrKrJByq-vWkEJ3Qug	"""Dragon's Beard Candy"""	"""52b, Rue De La Gauchetiere Ouest"""	Montréal	QC	45.5076072	-73.5602825	4.0	77	1
10179	9vij1n-WqXnnEsgzmwnoXg	"""Cafe Mix"""	"""4405 E Mckellips Rd, Ste 106"""	Mesa	AZ	33.4509365	-111.735452	4.5	210	1
10180	hWmPOqcoz81EqXKWZT0VCg	"""Cupcake Delirium"""	"""219 Main St, Ste E"""	Pineville	NC	35.0847965	-80.8896343	4.5	73	1
10181	5GJ60TyviQnyg2257CAGuA	"""F?D at Salud"""	"""3306A N Davidson St"""	Charlotte	NC	35.2477994	-80.80404820000001	4.5	79	1
10182	xmGvhfOxjz9JG1ktVAzhMQ	"""Montreal Pool Room"""	"""1200 Boulevard Saint-Laurent"""	Montréal	QC	45.509707	-73.56320699999999	4.0	65	1
10183	-MC7EFxTsyKMKB3zeP_FIQ	"""Stownut Donut & Diner"""	"""3055 Graham Rd"""	Stow	OH	41.1674176	-81.4041965	4.0	63	1
10184	tSJTbxhAO1tJMSdeTCiZwg	"""Ocean Prime"""	"""5455 E High St"""	Phoenix	AZ	33.675081923	-111.963171959	4.0	192	1
